Month,Lake,%_Developed,%_Forest,%_Grassland_Shrub,%_Agriculture,Watershed_Area:Lake_Area,Mean_Annual_Precip_cm,Latitude,Longitude,Chla_corr_ug.L,Phosphorus_mg.L,Turbidity_NTU,Conductivity_uS.cm,DO_mg.L,pH,Temperature_degC,NOx_mg.L,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Aphanizomenon,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Aphanocapsa,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Monoraphidium,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Pseudanabaenaceae_Pseudanabaena,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae_Scenedesmus,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Synechococcaceae_Synechococcus,Chromista_Bacillariophyta_Coscinodiscophyceae_Aulacoseirales_Aulacoseiraceae_Aulacoseira,Plantae_Charophyta_Conjugatophyceae_Desmidiales_Closteriaceae_Closterium,Chromista_Cryptophyta_Cryptophyceae_Cryptomonadales_Cryptomonadaceae_Cryptomonas,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Cylindrospermopsis,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Leptolyngbyaceae_Planktolyngbya,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Hydrodictyaceae_Tetraedron,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlamydomonadaceae_Chlamydomonas,Chromista_Haptophyta_Coccolithophyceae_Prymnesiales_Chrysochromulinaceae_Chrysochromulina,Chromista_Bacillariophyta_Mediophyceae_Stephanodiscales_Stephanodiscaceae_Cyclotella,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Merismopedia,Chromista_Ochrophyta_Bacillariophyceae_Naviculales_Naviculaceae_Navicula,Chromista_Ochrophyta_Bacillariophyceae_Bacillariales_Bacillariaceae_Nitzschia,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Oocystaceae_Oocystis,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Coelosphaeriaceae_Snowella,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Dolichospermum,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Selenastrum,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae_Actinastrum,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Chroococcaceae_Chroococcus,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae_Desmodesmus,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Dictyosphaerium,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Scenedesmaceae_Coelastrum,Plantae_Chlorophyta_Trebouxiophyceae_Trebouxiophyceae ordo incertae sedis_Trebouxiophyceae incertae sedis_Crucigenia,Chromista_Cryptophyta_Cryptophyceae_Cryptomonadales_Hemiselmidaceae_Komma,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Raphidiopsis,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Ankistrodesmus,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Elaktothrix,Eubacteria_Cyanobacteria_Cyanophyceae_Oscillatoriales_Microcoleaceae_Planktothrix,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Schroederiaceae_Schroederia,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Neochloridaceae_Golenkinia,Protozoa_Euglenozoa_Euglenophyceae_Euglenales _Euglenaceae_Trachelomonas,Chromista_Bacillariophyta_Coscinodiscophyceae_Melosirales_Melosiraceae_Melosira,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Synechococcaceae_Cyanogranis,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Aphanothecaceae_Aphanothece,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Radiococcaceae_Gloeocystis,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Kirchneriella,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Microcystaceae_Microcystis,Chromista_Bacillariophyta_Coscinodiscophyceae_Rhizosoleniales_Rhizosoleniaceae_Urosolenia,Chromista_Bacillariophyta_Bacillariophyceae_Tabellariales_Tabellariaceae_Asterionella,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Anabaenopsis,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Volvocaceae_Eudorina,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Oocystaceae_Lagerheimia,Plantae_Charophyta_Conjugatophyceae _Desmidiales_Desmidiaceae_Cosmarium,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Treubariaceae_Treubaria,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae_Micractinium,Chromista_Bacillariophyta_Bacillariophyceae_Cocconeidales_Cocconeidaceae_Cocconeis,Chromista_Ochrophyta_Bacillariophyceae_Thalassiosirales_Stephanodiscaceae_Stephanodiscus,Chromista_Ochrophyta_Xanthophyceae_Tribonematales_Tribonemataceae_Tribonema,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Sphaerocystidaceae_Sphaerocystis,Chromista_Bacillariophyta_Bacillariophyceae_Licmophorales_Ulnariaceae_Ulnaria,Plantae_Charophyta_Conjugatophyceae _Desmidiales_Desmidiaceae_Staurastrum,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Gomphosphaeriaceae_Gomphosphaeria,Chromista_Bacillariophyta_Bacillariophyceae_Rhabdonematales_Tabellariaceae_Tabellaria,Chromista_Miozoa_Dinophyceae_Gymnodiniales_Gymnodiniaceae_Gymnodinium,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Cuspidothrix,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Synechococcaceae_Cyanodictyon,Protozoa_Euglenozoa_Euglenophyceae_Euglenida_Phacidae_Phacus,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlamydomonadaceae_Carteria,Protozoa_Euglenozoa_Euglenophyceae_Euglenales _Euglenaceae_Euglena,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Hydrodictyaceae_Pediastrum,Chromista_Ochrophyta_Synurophyceae_Synurales_Mallomonadaceae_Mallomonas,Chromista_Bacillariophyta_Bacillariophyceae_Fragilariales_Fragilariaceae_Fragilaria,Chromista_Ochrophyta_Chrysophyceae_Chromulinales_Dinobryaceae_Dinobryon,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Volvocaceae_Pandorina,Plantae_Chlorophyta_Chlorophyceae_Sphaeropleales_Selenastraceae_Quadrigula,Chromista_Bacillariophyta_Bacillariophyceae_Naviculales_Pinnulariaceae_Pinnularia,Chromista_Miozoa_Dinophyceae_Gonyaulacales_Gonyaulacales_Ceratium,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Chlorellaceae_Chlorella,Eubacteria_Cyanobacteria_Cyanophyceae_Synechococcales_Merismopediaceae_Synechocystis,Plantae_Chlorophyta_Ulvophyceae_Ulotrichales_Ulotrichaceae_Ulothrix,Plantae_Chlorophyta_Chlorophyceae_NA_NA_Unknown,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_NA_Unknown1,Plantae_Chlorophyta_Chlorophyceae_NA_NA_Unknown1,Chromista_Bacillariophyta_Bacillariophyceae_Tabellariales_Tabellariaceae_Diatoma,Chromista_Bacillariophyta_Bacillariophyceae_Fragilariales_Fragilariaceae_Synedra,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Chlorococcaceae_Chlorococcum,Plantae_Charophyta_Conjugatophyceae _Desmidiales_Desmidiaceae_Micrastarias,Chromista_Ochrophyta_Chrysophyceae_Chromulinales_Chromulinaceae_Ochromonas,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Chroococcaceae_Unknown1,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_NA_Unknown,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_NA_Unknown1,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Goniaceae_Gonium,Chromista_Bacillariophyta_Coscinodiscophyceae_Aulacoseirales_NA_Unknown,Chromista_Cryptophyta_Cryptophyceae_NA_NA_Unknown1,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_NA_Unknown,Protozoa_Euglenozoa_Euglenophyceae_Euglenales _Euglenaceae_Unknown1,Eubacteria_Cyanobacteria_Cyanophyceae_Chroococcales_Microcystaceae_Gloeocapsa,Chromista_Miozoa_Dinophyceae_NA_NA_Unknown,Chromista_Bacillariophyta_Bacillariophyceae_NA_NA_Unknown1,Plantae_Chlorophyta_Trebouxiophyceae_NA_NA_Unknown2,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_Oocystaceae_Planctonema,Eubacteria_Cyanobacteria_Cyanophyceae_Nostocales_Aphanizomenonaceae_Unknown,Plantae_Chlorophyta_Trebouxiophyceae_Chlorellales_NA_Unknown,Chromista_Bacillariophyta_Coscinodiscophyceae_Aulacoseirales_NA_Unknown1,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Phacotaceae_Dysmorphococcus,Plantae_Charophyta_Zygnematophyceae_Zygnematales_Zygnemataceae_Mougeotia,Chromista_Bacillariophyta_Coscinodiscophyceae_Thalassiosirales_Skeletonemaceae_Skeletonoma,Plantae_Chlorophyta_Chlorophyceae_Chlamydomonadales_Tetrasporaceae_Paulschulzia,Chromista_Miozoa_Dinophyceae_Peridiniales_Peridiniaceae_Perdinium,Plantae_Charophyta_Zygnematophyceae_Desmidiales_Desmidiaceae_Arthrodesmus,Chromista_Miozoa_Dinophyceae_Peridiniales_Peridiniales incertae sedis_Glenodinium,Total_BV,Richness,Shannon_Diversity
7,Cushing,5.47,13.34,66.23,12.25,34.7,89.3,36.011389,-96.875031,3.18,0.228,106,,6.23,7.76,26.434,0.38,0,0.099081832,0,0,0,1.003203553,0.879520924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981806309,3,0.854944019
10,Cushing,5.47,13.34,66.23,12.25,34.7,89.3,36.011389,-96.875031,,,15,,8.45,8.33,23.511,,0,0.207551921,0.039481475,0,0,0.569088449,0,0,1.857822743,0,0,0,0,0,0,0.071924618,0,0,0,0,0,0,0,0,0.125779206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.871648412,6,1.080688716
5,Dripping Springs,2,45.27,31.98,14.42,15.46,102.2,35.573717,-96.106853,3.48,0.036,20,,8.73,7.02,16.438,,0,0.556107344,0,0,0,0.32174782,1.722138871,0,0,0,0,0,0.055354464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518948097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512541331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.686837927,6,1.467035607
8,Dripping Springs,2,45.27,31.98,14.42,15.46,102.2,35.573717,-96.106853,9.73,0.018,4,,6.8,7.88,29.543,,0.507415917,0.19983417,0,0.18584108,0,0.890092089,0,0,0,0,0.439760462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172897276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.596301603,7,1.751104509
10,Dripping Springs,2,45.27,31.98,14.42,15.46,102.2,35.573717,-96.106853,,,4,,8.56,7.68,21.063,,0,0.027563334,0,0.008018424,0.002672808,0.100919388,0.288663277,0,0,0.068156607,0.039691201,0,0.010691232,0,0.04276493,0,0,0,0,0,0.090875476,0,0,0,0,0.032073697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613910616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32600099,12,1.689318507
1,Duncan,3.19,30.75,57.26,1.46,13.84,86.5,34.519431,-97.811086,5.98,0.029,14,229.5,11.32,8.19,6.517,0.1,0,0.068595115,0.020653707,0,0.015034546,0.902248928,0,0,0,0,0,0,0,0,0,0.050249268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056781564,5,0.594729924
4,Duncan,3.19,30.75,57.26,1.46,13.84,86.5,34.519431,-97.811086,4.64,0.022,6.64,340.7,9.64,8.29,17.74,0.11,0,0.001844523,0,0,0,0.023432749,0,0,0,0,0,0,0,0,0,0.002126953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001078868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028483093,4,0.655558658
7,Duncan,3.19,30.75,57.26,1.46,13.84,86.5,34.519431,-97.811086,9.42,0.023,5.72,407.3,7.13,8.37,29.295,,0,0.108060797,0,0,0,0.14482496,0,0,0,0.106557343,0.042566558,0,0.233817255,0,0,0.002392822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010782588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020046061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669048384,8,1.652783188
10,Duncan,3.19,30.75,57.26,1.46,13.84,86.5,34.519431,-97.811086,19.2,0.039,14,355.2,7.08,8.41,22.791,,0,0.13687701,0.015034546,0,0,0.525386898,0,0,0,0,0.122625513,0.038285156,0,0,0,0.10528418,0,0,0.040092122,0,0,0,0,0,0,0,0,0,0,0,6.26E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984211864,8,1.433263511
1,Ellsworth,4.16,3.87,55.41,32.95,31.23,77.8,34.795461,-98.366422,1.3,0.111,28,304.7,11.41,8.09,5.327,0.32,0,0.244050351,0.002296944,0,0.009187778,0.798475326,0,0,0,0,0,0.035094727,0,0,0,0.140378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.229484032,6,0.998899547
3,Ellsworth,4.16,3.87,55.41,32.95,31.23,77.8,34.795461,-98.366422,7.8,0.06,30,,,,,0.26,0,0.326583743,0,0,0,0.31040464,0,0,0,0,0,0,0.311215096,0,0,0,0,0,0,0,0,0,0,0,0,0,5.843447644,0,0,0,0,0,0,0,0,0.322741581,0,0,0,0,0,0,0,0,0,1.92108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.035473544,6,1.081909423
6,Ellsworth,4.16,3.87,55.41,32.95,31.23,77.8,34.795461,-98.366422,21.7,0.056,14,,6.59,7.84,24.5,0.11,0,0.121529244,0,0,0,0.528558247,0.200460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001670505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852218605,4,0.926657641
10,Ellsworth,4.16,3.87,55.41,32.95,31.23,77.8,34.795461,-98.366422,9.02,0.122,11.3,394.9,8.97,7.97,16.223,0.35,0,0.261851671,0.073318468,0,0,1.590079394,0,0,0,0,0,0,0,0,0,0.030309082,0,0,0,0,0,0,0,0,0,0,0,0.121236328,0,0,0,0,0,0,0,1.785352302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.862147245,6,1.126467698
12,Ellsworth,4.16,3.87,55.41,32.95,31.23,77.8,34.795461,-98.366422,3.65,0.07,19,,11.43,8.1,7.839,0.29,0,0.07194265,9.00E-04,0,0,0.06322878,0,0,0,0,0,0,0,0,0,0.013459625,0.031713495,0,0.014065362,0,0.308208187,0,0,0,0,0,0.00182059,0.172283203,0,0,0,0,0,0,0,0.101483183,0,0,0,0,0,0,0,0,0,0,0,0.012685398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005637955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797428903,12,1.769590427
5,Elmer Thomas,27.27,0,27.27,0,0.01,77.2,35.88008,-97.98804,63.5,0.243,16.5,,8.99,8.78,25.942,,0,0.626439404,0.219201588,0.256086471,0.041762627,1.960070167,0,0,1.336404062,0,0,0,0.550581508,0.30444955,0.845693196,1.495513916,0,0,0.112318628,0.125287881,0,0,0,0.140948866,0.041762627,0,0.176186082,0,0.176186082,0,0,0,0,0,0.070474433,0,0,0,0,0,0.428066926,0.459388896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03132197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39814488,20,2.471769333
8,Elmer Thomas,27.27,0,27.27,0,0.01,77.2,35.88008,-97.98804,235,0.465,24,482.2,8.99,9.31,27.34,,0,0.869184673,0.258928287,0.89854902,0.125287881,2.343274899,0,0,10.1590657,0.464165758,0.105711649,0,0.661063232,0,0.010440657,1.635095215,0,0.438507583,0,0.096576075,2.00852134,0,0,0,0,0,0,0,2.742517258,0.281897732,0,0,0.375550423,0.163792901,0,0,0,0,0,0,0.052203284,0.611757231,0,0,0.146821735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959714955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.40862749,22,2.196382958
8,Elmer Thomas,27.27,0,27.27,0,0.01,77.2,34.727492,-98.515336,8.28,0.013,2,,7.75,7.95,26.29,,0,0.201504675,0,0,0,1.215683969,0,0,1.099401154,4.265676479,1.235048401,0,0,0,0,0,0,0,0,0,3.157254597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17456928,6,1.510048953
12,Elmer Thomas,27.27,0,27.27,0,0.01,77.2,35.88008,-97.98804,61.96,0.167,15,,14.17,8.79,7.83,0.9,0,0.497888818,0.062121908,0,0,1.032890908,0,0,1.27898045,0,0,0,1.519931232,0.27734151,0,0.767697144,0,0,0,0,0,0,0,0,0,0,0,0,0.776523845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.213375815,8,1.873442109
1,Elmore City,4.13,6.02,76,9.7,25.07,90.9,34.62831667,-97.38895,8.2,0.098,41,112.4,11.34,7.64,5.584,0.26,0,0.112576381,0.032731459,0,0.015869798,1.50973854,0.238046974,0,0.723067682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001983725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.634014559,7,1.116612846
5,Elmore City,4.13,6.02,76,9.7,25.07,90.9,34.62831667,-97.38895,6.93,0.063,19,205,6.84,7.49,21.954,,0,0.275006898,0.053465761,0,0.020046061,0.9228627,0,0,0,0,0,0.038285156,0.046069509,0,0,0.114855469,0,0,0.016913864,0.002818977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490324395,9,1.247716489
8,Elmore City,4.13,6.02,76,9.7,25.07,90.9,34.62831667,-97.38895,34.4,0.054,10.8,201.8,7.74,8.23,29.578,,0,0.197563327,0.026467449,0,0.030069091,0.563707371,0,0,0,0,0,0,0,0,0.012685398,0.269192505,0,0,0.017266236,0,0,0,0,0,0,0,0,0.057427734,0,0,0.001879318,0,0,0,0,0,0,0,0,0,0,0.21656206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.392820489,10,1.64590004
10,Elmore City,4.13,6.02,76,9.7,25.07,90.9,34.62831667,-97.38895,5.95,0.062,26,134.3,8.03,7.3,15.905,0.08,0,0.626752624,0.052526944,0,0.015034546,1.279639517,0,0,0,0,0,0,0,0,0,0.050249268,0,0,0,0,0.030069091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05427199,6,0.939374322
1,Eucha,5.91,46.94,3.79,41.87,81.72,113.6,36.373889,-94.933636,23.2,0.022,5,,11.99,8.16,4.906,0.5,0,0.085423555,0,0,0,1.30377701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389200565,2,0.231050942
4,Eucha,5.91,46.94,3.79,41.87,81.72,113.6,36.373889,-94.933636,37.7,0.094,20,,12.5,8.55,12.653,2.13,0,0.671334228,0,0.052855825,0.033410102,1.176923031,0,0,0,0,0,0,0,0,1.657616847,0.063808594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.655948627,6,1.209544289
7,Eucha,5.91,46.94,3.79,41.87,81.72,113.6,36.373889,-94.933636,16.1,0.023,5,148.9,9.64,8.95,30.709,,0.159229507,0.190779273,0,0,0,1.015472512,0,0,0,2.136727859,0,0,0,0.081389665,0,0.783105469,0,0,0.034169422,0,0,0,0,0.153762399,0,0,0,0,0.091118459,0,0,0,0,0,0,0,0,0,0.104406567,0,0,0,0,0,0,0,0,0.03037282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.780533952,11,1.633555594
10,Eucha,5.91,46.94,3.79,41.87,81.72,113.6,36.373889,-94.933636,15,0.025,7,,6.58,7.47,19.882,,0,0.047658527,0.031720061,0,0.023583601,0.130170423,0,0,0.258682625,0.00884385,0,0,0.044771993,0,0.084262241,0,0,0.00884385,0,0,0,0,0,0,0.067557191,0,0,0,0,0,0.002210963,0,0,0,0.0078612,0.078612004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794778529,13,2.063795963
1,Eufaula,4.52,51.34,14.93,17.11,7.44,107.48,35.4615,-95.60973,4.81,0.08,8,,12.22,8.06,6.663,0.15,0,0.078304926,0,0,0,0.156805613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007830493,0,0,0,0,0,0,0,0,0,0.242941032,3,0.758229104
